Phrase_ID,Resume_ID,Label,Phrase,Word_Count
P004519,DS2_00364,15,"Responsible for business process harmonization and institution of best practices around Product Setup (BOM), Inventory Purchasing, MRP, DRP, Inventory Management, Inventory Sales and Inventory Accounting.",25
P004520,DS2_00364,15,Developed both the Operational and Back-office processes for a new direct to consumer business commercializing Sony Music's Artist website platform.,19
P004521,DS2_00364,15,to achieve better practices and cost savings of over $1M annually in IT Support and Data Hosting in.,18
P004522,DS2_00364,15,addition to business process improvements.,5
P004523,DS2_00364,15,Projects also facilitated the ability to outsource back-office.,7
P004524,DS2_00364,15,Project Manager for a successful initiative to reduce the time to close and consolidate monthly quarterly and annually from eight to three days.,23
P004525,DS2_00364,15,"Manager January 2001 to January 2005 Company Name － City , State Collaborated with others to create an incubator practice, CFO Advisory Services, and turned it into a national practice with over $100M in annual revenue.",34
P004526,DS2_00364,15,"This was done by creating new service offerings centered on finance transformation through organizational, process and system improvements.",18
P004527,DS2_00364,15,"In both instances, managed the selection and implementation of Financial Management Systems.",12
P004528,DS2_00364,15,Education B.S : Finance The University of Maryland at College Park Finance Skills Business Process Re-engineering Finance Transformation Project Management Finance and IT Strategy Team and Resource Cultivation,25
P004529,DS2_00365,21,SENIOR STUDENT ACCOUNTS OFFICER Summary Dedicated Financial Aid/Student Accounts Officer with 7 years of experience delivering outstanding service to prospective and current students and their parents.,25
P004530,DS2_00365,21,Self-motivated professional highly proficient in developing creative solutions and implementing objective decision making.,12
P004531,DS2_00365,21,Experienced in budgeting and strategic planning.,6
P004532,DS2_00366,13,SOFTWARE SUPPORT SPECIALIST Professional Summary Dedicated Customer Service Representative motivated to maintain customer satisfaction and contribute to company success.,19
P004533,DS2_00366,13,"Financial Foundations Associate Company Name － City , State Acquired and applies developing knowledge of products, services, and processes.",17
P004534,DS2_00366,13,"Recognized life events, understands member's needs and provides advice in order to deliver appropriate solutions to the member.",18
P004535,DS2_00366,13,"Admission Representative Company Name － City , State Execute high volume of outbound phone calls.",13
P004536,DS2_00366,13,"Associate Company Name － City , State Handled inbound telephone inquiries from retirement plan participants.",13
P004537,DS2_00366,13,Provided appropriate education regarding a participant's retirement plan.,8
P004538,DS2_00366,13,Communicated with other departments to resolve customer issues.,8
P004539,DS2_00366,13,Coordinated with customer and ensure optimal level of customer services.,10
P004540,DS2_00366,13,"Business Development Representative Company Name － City , State Developed a sales training guide used during the training period for newly hired agents.",21
P004541,DS2_00366,13,Successful development and maintenance of positive customer relationships.,8
P004542,DS2_00366,13,Experienced database management and web content development.,7
P004543,DS2_00366,13,"Branch Manager Company Name － City , State Trained administrative personnel and managers in loss prevention.",14
P004544,DS2_00366,13,Took measures for building precaution like alarm management and camera.,10
P004545,DS2_00366,13,Leads and organizes Security Police operations.,6
P004546,DS2_00366,13,"Developed Security Police plans, policies, procedures, and instructions.",8
P004547,DS2_00366,13,"Established programs, plans, and policies to protect Air Force combat capabilities.",11
P004548,DS2_00366,13,Developed orientation and education programs for information security.,8
P004549,DS2_00366,13,Developed and managed force protection and antiterrorism programs and training.,10
P004550,DS2_00367,5,"BUSINESS DEVELOPMENT MANAGER Highlights ADDITIONAL SKILLS Fluent in 4 European Languages: English, French, Italian and Greek.",16
P004551,DS2_00367,5,"Good knowledge of Google docs, Quicken and Tradeware's ordering, shipping and transportation management system.",14
P004552,DS2_00367,5,"Experience Business Development Manager April 2007 to Current Company Name － City , State Founded a language service to assist individuals and corporations with foreign language requirements.",25
P004553,DS2_00367,5,Develop proprietary teaching and training materials tailor made for each student group.,12
P004554,DS2_00367,5,Created and planned business strategies and budgets to meet the company's sales objectives and increase business opportunities.,17
P004555,DS2_00367,5,Generated opportunities for meetings with key decision makers to drive the sales process forward.,14
P004556,DS2_00367,5,Initiated and implemented sales strategies to increase profitability with key accounts.,11
P004557,DS2_00367,5,Provided leadership and networking knowledge to the customers and maintenance of an appropriate presence in the industry.,17
P004558,DS2_00367,5,"Identified, developed and evaluated marketing strategies, based on knowledge of the company's objectives, market characteristics, cost and markup factors.",19
P004559,DS2_00367,5,Used sales forecasting or strategic planning to ensure the sale and profitability of products and services.,16
P004560,DS2_00367,5,Analyzed business developments and monitored market trends.,7
P004561,DS2_00367,5,"Coordinated and participated in promotional activities and trade shows, working with developers, advertisers and production managers, to market products and services.",21
P004562,DS2_00367,5,Sales and Marketing Manager October 2006 to March 2008 Company Name － City Responsible for the overall sales and marketing policies to reflect the company's strategies and objectives.,27
P004563,DS2_00367,5,Developed and implemented a sales and marketing program and corporate identity for this UK start-up company.,15
P004564,DS2_00367,5,Planed and created all the company's marketing and communication materials.,10
P004565,DS2_00367,5,Initiated and executed a sales plan with the objective of growing the company in the North American market.,18
P004566,DS2_00367,5,"Researched strategies and plans which identified marketing opportunities, both domestically and internationally for direct marketing and new project development.",19
P004567,DS2_00367,5,"Successfully implemented the company's sales and marketing plan, which directly resulted in a new sister office being opened in the US.",21
